volume,dihedral,scissors_angle,p1-p2,p2-pro,p2-sensor,p1-sensor,p1-pro,sensor-pro
71.25,-11.628655592774916,55.43152630738908,12.26736637278798,10.713858518129625,11.725806344044695,9.824954131455575,13.13827925107811,9.987492534736598
59.75,-8.185128941544724,55.979890159732285,11.96856620511899,10.366259202004914,11.78812703966014,9.71720107519699,12.56337537604733,10.007811130890408
73.5,-9.438510841115065,56.56265847786141,11.863132259744068,10.500175731189923,12.031592560381796,9.782029916649703,12.284120523977386,9.90642009851722
74.5,-12.183818909887789,56.47952912152412,12.061564575076629,10.511200056341822,11.63816087585234,9.899045798970045,12.86623382479302,10.001588982666878
54.625,-10.4304481928959,56.09198395830883,11.936491649981331,10.503481503661389,11.55861935528586,9.94729222307395,12.78689973279374,9.947496978487314
64.375,-12.386838645474104,56.23697116859161,11.911771504348687,10.252415822445158,11.432335213922231,10.05620228334266,12.512690017136611,9.570079114547514
69.125,-12.413706043520037,57.17884077033055,12.173744459738204,10.844571402841693,11.462003284613766,9.95747412511366,13.123680740982977,9.698035497966057
72.375,-14.350674707377872,55.33969306827931,12.11711903967095,10.954600386505971,11.5497778059877,9.946060782265414,13.417315725579964,10.055821096872249
58.25,-14.356450158269968,55.13975772817447,11.888744117793667,10.996000975002804,11.064237435034189,9.42091705564485,13.41566864872344,9.653226202944138
75.125,-14.411188927951644,55.42133725732176,12.015574232157398,10.611641539567067,11.90471064314581,9.712109543882129,12.790547166154546,10.220112504444574
74.25,-13.53429577903814,56.50914719525019,11.862675586282723,10.556934402079362,11.848590932927962,10.065793985262134,12.768370006769182,10.055375996222446
75.875,-11.655188073019971,55.84050019284465,11.709343204019364,10.676015020013422,11.887872917240138,9.94465469539148,12.684988308617925,9.788687952222482
77.5,-11.838486182227726,55.06465499964965,12.06975165885902,10.699283907863204,11.809360147339044,10.130433401268313,12.73944946408218,9.62894837311996
76.875,-10.589432239792592,55.6942785223614,12.169395859099964,11.052732116961472,11.64433904547621,10.350590204612592,13.220674776490368,9.734987119611135
68.625,-12.797014987827914,55.91919949423261,11.903171545574288,10.844147783833948,11.594024252971456,10.257069382343236,13.14960438884324,9.571761812195726
68.5,-14.696472304951184,56.32465992021128,12.064064149473584,10.735282523406886,11.585949960908724,9.793030699660584,13.189623509657252,9.43543297373334
67.75,-13.701090596532364,55.89580528445773,11.903475758675173,10.859772794620811,11.465358315086169,9.990263189697783,13.053873542059245,9.90230601282228
69.875,-14.20015430081331,56.34566677518179,12.096335443081871,10.912000958959169,11.469843688593892,10.166350608899275,13.346616956692776,10.191384045341202
72.125,-15.312267763595598,55.192859956969016,11.926281188457946,10.605917656927296,11.863347820170436,10.041545836261973,12.59180373908474,9.802379110287209
78.125,-14.12893933180537,55.14557160004152,12.076315463506822,10.306452292665336,11.836658255396134,10.11974872436786,13.092586208087653,10.111924373371192
71.75,-12.95556091057793,56.07224558821537,12.138744305694097,10.849254759822296,11.86147885973308,9.785036305940135,12.783809536256404,9.513025496853166
64.625,-11.95789811256796,56.67486380756064,12.202357110557491,10.428070490420286,11.846892926455222,9.872230202272911,12.975424942333774,9.865829358940738
78.125,-13.132384432203116,56.65498856349707,12.218119403449814,10.751334135943218,11.587001866735232,10.124874734266454,12.756861649925328,9.384966105915357
66.5,-11.879914014425438,56.21808177864666,12.067396408888468,10.941612454180092,11.71570796594503,9.726956946268729,13.056515019017134,10.350609804371569
72.75,-9.98482726261887,56.93384475872278,12.074769800638704,11.02651654232499,11.63270107490605,10.02699827914492,12.920350812350582,9.88049838799181
76.125,-12.073098047240483,57.90590517268826,12.125533675515896,10.821430758702324,12.19394741067145,9.811729760524493,12.777491021094164,10.176994064428111
77.25,-12.326119521038382,56.55917824640073,11.99260457934906,10.70304047540352,11.982551607748658,9.916873239557676,12.73091695428798,9.92073280617108
69.375,-10.348335721142323,56.5652432256695,12.057202109403098,10.622976037181084,12.042030520068687,9.62837630955408,12.78881623213636,10.060549956852348
73.75,-12.136675727756684,55.84757480914215,11.934230051791632,10.744948429865246,11.632680241465806,9.777158057276957,13.02593775951404,9.764159447166914
71.625,-12.460481996428038,56.00185184514677,12.057598736224865,11.008019166442882,11.509368472943228,9.628860461053415,13.40762686732358,9.9782684811725
61.125,-12.340670096558298,55.9486327398411,11.9531380191997,10.763356638757392,11.75403508945636,9.642260610773878,12.57514972202106,9.805776765830496
65.625,-12.260402674617678,55.43700596884907,11.92100913886548,10.636186955515846,11.48651430267932,9.32957391976928,13.225585523202671,10.071171474420842
76.75,-13.573269833246522,55.263676798143294,11.890976349970174,11.145217233173767,11.880672113232716,9.833189619339771,13.181760586251102,10.389688417648715
79.625,-11.83818253113612,55.40284051220006,11.996406911743302,11.521790399916137,11.784765551308308,9.217589152608952,13.481472923166336,10.32936845219589
65.5,-11.693372300719012,54.82782003796439,11.820179840405508,10.549278830090358,11.583282497843989,9.392246347022354,12.761911439640055,10.515227521331164
64.125,-14.724046887114543,56.577814641728665,12.202839913771134,10.547531890749587,11.713391361106002,9.641961567116535,12.786222173661743,9.91959057211259
